"bedrooms","bathrooms","sqft_living","sqft_lot","floors","waterfront","view","condition","grade","sqft_above","sqft_basement","yr_built","yr_renovated","zipcode","sqft_living15","sqft_lot15","priceinK","PYears","Pmonth"
3,2,2170,4517,2,"0","0","3","8",2170,0,2002,0,"98059",2610,4.77,419,"2015","1"
3,2,1200,7360,1,"0","0","4","7",1200,0,1978,0,"98052",1200,7.5,385,"2015","3"
4,2,2990,5669,2,"0","0","3","8",2990,0,2003,0,"98074",3110,5.058,655,"2014","5"
4,3,3770,10900,2,"0","2","5","9",3070,700,1924,0,"98144",3000,5,1700,"2014","7"
2,1,1020,47044,1,"0","0","5","7",1020,0,1904,1958,"98042",1930,12.139,279,"2014","9"
3,2,1700,9579,1,"0","0","4","7",1100,600,1962,0,"98023",1700,9.628,262,"2015","2"
4,1,1550,4750,1.5,"0","0","3","7",1550,0,1919,0,"98117",1320,4.75,533,"2014","8"
3,2,1680,8100,1,"0","2","3","8",1680,0,1950,0,"98177",1880,7.75,640,"2015","4"
3,2,1680,35127,2,"0","0","3","7",1680,0,1987,0,"98092",1820,35.166,285,"2014","6"
4,2,1910,10300,1,"0","0","3","8",1910,0,1921,1968,"98177",1910,7.75,458.4,"2014","7"
5,3,3160,10587,1,"0","0","5","7",2190,970,1960,0,"98034",2200,7.761,620,"2015","3"
3,2,2020,11358,1,"0","0","4","6",1190,830,1956,0,"98033",2370,9.52,465,"2014","5"
4,4,3210,7054,2,"0","0","4","8",3210,0,1985,0,"98052",2350,8.02,690,"2014","8"
3,2,2350,51400,1,"0","0","3","7",1390,960,1977,0,"98077",2350,51.4,462.5,"2014","8"
4,2,1910,10221,2,"0","0","3","8",1910,0,1994,0,"98038",2210,8.705,369.9,"2014","8"
2,1,840,6480,1,"0","0","4","5",840,0,1954,0,"98001",1100,7.3,124.5,"2015","3"
4,2,2620,10920,1,"0","0","3","9",2620,0,1965,0,"98005",2370,11.907,950,"2014","8"
4,2,1220,10580,1,"0","0","3","7",1220,0,1965,0,"98008",1350,7.8,418,"2014","6"
3,1,1060,8000,1,"0","0","4","6",1060,0,1927,0,"98002",1060,4.697,160,"2014","12"
4,2,2200,10800,1,"0","0","3","8",1500,700,1964,0,"98155",2280,10.8,457,"2015","4"
2,2,2120,7680,1,"0","0","5","6",1130,990,1948,0,"98126",1220,7.68,530,"2015","1"
3,1,1250,7300,1,"0","0","4","7",1250,0,1956,0,"98008",1540,7.4,385,"2014","5"
3,2,1440,7800,1,"0","0","4","7",1440,0,1958,0,"98008",1440,7.8,491,"2015","3"
4,2,1890,8034,1,"0","0","4","8",1890,0,1967,0,"98008",1920,7.21,521,"2014","8"
3,1,1140,8528,1,"0","0","5","7",1140,0,1967,0,"98022",1140,8.112,255,"2015","4"
5,3,2840,7199,1,"0","0","3","7",1710,1130,2003,0,"98178",2210,10.8,292.1,"2014","5"
6,3,1880,7200,1,"0","0","4","7",1880,0,1966,0,"98056",1540,13.022,326,"2014","5"
2,1,750,5120,1,"0","0","4","6",750,0,1941,0,"98126",930,7.2,300,"2014","6"
3,2,1630,7480,1,"0","0","3","7",1330,300,1979,0,"98058",1940,7.48,291.6,"2015","4"
5,2,1720,12551,1,"0","0","3","7",1720,0,1967,0,"98027",1560,12.96,435,"2015","2"
3,2,1600,1311,3,"0","0","3","8",1600,0,2005,0,"98117",1390,1.321,465,"2014","12"
3,2,1230,7420,1.5,"0","0","5","7",1230,0,1913,0,"98002",1260,7.556,200,"2014","6"
3,2,1610,6132,1,"0","2","4","7",1090,520,1959,0,"98056",1650,6.132,238,"2014","7"
4,2,1320,7000,1,"0","0","4","7",1320,0,1956,0,"98008",1550,8.61,455,"2014","11"
6,3,2180,7220,2,"0","0","3","7",2180,0,1980,0,"98003",2260,7.344,230,"2014","10"
4,2,2190,4104,2,"0","0","5","8",1410,780,1928,0,"98112",1990,3.86,808,"2014","9"
3,1,1490,5700,1.5,"0","0","3","7",1490,0,1916,0,"98103",2290,5.7,578.5,"2014","12"
3,2,1463,868,3,"0","0","3","7",1463,0,2003,0,"98115",1484,4.32,390,"2014","6"
3,2,1800,3933,2,"0","0","3","8",1800,0,1989,0,"98029",1800,4.659,517.5,"2015","5"
4,3,2880,4000,1.5,"0","0","3","9",2100,780,1912,2000,"98144",2110,4,755,"2014","6"
3,2,1250,4120,1,"0","0","4","7",980,270,1925,0,"98117",1250,4.12,579.5,"2014","10"
3,3,1670,1350,3,"0","0","3","9",1350,320,2014,0,"98116",1520,4.8,650,"2014","9"
4,2,2000,6120,1,"0","0","3","7",1100,900,1965,0,"98178",1880,6.12,228,"2014","5"
4,2,2280,3680,1.5,"0","0","5","7",1470,810,1926,0,"98115",1850,3.68,665,"2014","12"
4,2,2110,6069,2,"0","0","3","9",2110,0,1999,0,"98052",2180,9,689,"2015","3"
4,2,2520,11240,1,"0","0","3","8",1440,1080,1977,0,"98052",2360,10.345,560,"2014","10"
3,1,1590,6420,1,"0","0","3","7",1590,0,1944,0,"98136",1780,5.9,529,"2014","5"
5,2,2100,14858,1,"0","0","5","8",2100,0,1970,0,"98059",1980,11.73,375,"2015","1"
4,3,2090,9240,1,"0","0","4","6",2090,0,1949,0,"98146",1460,9.24,325,"2014","9"
4,2,3390,10519,2,"0","2","3","10",3390,0,1990,0,"98003",2830,10.519,583,"2015","1"
2,1,790,9784,1,"0","0","3","6",790,0,1932,0,"98155",2350,10.102,330,"2015","4"
3,2,1970,8727,2,"0","0","3","7",1970,0,1995,0,"98092",1670,9.168,262,"2015","4"
4,2,2870,6776,2,"0","0","3","8",2870,0,2004,0,"98065",2770,6.658,555,"2015","3"
2,1,1110,6000,1,"0","0","3","7",1010,100,1951,0,"98118",1410,3.5,585,"2015","3"
3,3,1940,3088,2,"0","3","3","8",1770,170,2008,0,"98065",1410,2.335,425.6,"2015","2"
2,1,720,4840,1,"0","0","4","6",720,0,1947,0,"98126",1510,4.84,235,"2014","6"
2,1,710,4000,1,"0","0","3","6",710,0,1909,0,"98118",960,4,362.4,"2014","7"
3,2,1370,7500,1,"0","0","3","7",1370,0,1997,0,"98038",1420,7.5,252,"2015","2"
4,2,2690,9551,2,"0","0","3","9",2690,0,1992,0,"98058",2890,9.121,439,"2014","12"
4,2,3360,10810,2,"0","0","4","9",3360,0,1988,0,"98092",2590,10.81,465,"2014","8"
4,2,1500,7854,1.5,"0","0","3","7",1500,0,1983,0,"98023",1500,7.334,249.9,"2014","10"
2,2,2600,5000,1,"0","0","5","8",1300,1300,1926,0,"98126",2260,5,665,"2014","7"
3,2,1160,8774,1,"0","0","3","7",1160,0,1972,0,"98034",1990,7.908,370,"2014","10"
2,1,1430,3000,1.5,"0","0","3","7",1300,130,1929,0,"98112",1750,4,620,"2014","6"
3,1,1870,7671,1,"0","0","4","8",1720,150,1937,0,"98177",1460,7.679,375,"2014","7"
4,2,2560,9390,1,"0","0","5","8",1280,1280,1957,0,"98133",1830,8.169,552.6,"2014","8"
3,1,1160,10500,1,"0","0","4","7",1160,0,1966,0,"98034",1520,10.5,315.5,"2014","9"
2,2,1680,8187,1,"0","0","4","8",1680,0,1983,0,"98027",2390,7.801,620,"2014","9"
4,2,2010,9075,1,"0","0","4","8",1310,700,1959,0,"98006",1850,9.22,510,"2014","11"
4,2,2540,38677,2,"0","0","3","9",2540,0,1987,0,"98053",2560,36.28,652.5,"2014","6"
4,2,3240,22795,2,"0","0","3","8",3240,0,1998,0,"98053",2570,29.761,574,"2014","11"
3,2,2670,12806,2,"0","0","3","9",2670,0,2010,0,"98038",3010,7.231,430,"2015","2"
3,2,1080,7236,1,"0","0","5","7",1080,0,1947,0,"98125",1120,8.008,390,"2014","6"
3,1,1430,3840,1,"0","0","3","7",950,480,1945,0,"98117",1430,3.84,466.5,"2014","6"
2,2,1290,2436,2,"0","0","3","7",1290,0,1984,0,"98052",1360,3.088,315,"2014","10"
4,2,1240,9600,1,"0","0","3","7",1240,0,1971,0,"98023",1240,9.592,220,"2014","5"
3,2,1840,17286,1,"0","0","4","7",1440,400,1978,0,"98030",1840,14.541,325,"2015","3"
3,1,1120,8443,1,"0","0","3","7",1120,0,1953,0,"98133",1450,8.433,365,"2015","4"
3,4,2100,12384,2,"0","0","3","9",2100,0,1980,0,"98188",2400,7.776,356,"2014","5"
4,2,2030,12518,1,"0","0","3","8",1610,420,1950,0,"98125",1650,7.872,380,"2014","9"
4,2,2030,8764,2,"0","0","4","8",2030,0,1983,0,"98052",1950,8.75,579,"2014","7"
2,1,890,5000,1,"0","0","3","7",890,0,1943,0,"98105",1680,5,682,"2015","5"
3,2,1750,12325,1,"0","0","4","7",1470,280,1968,0,"98052",1820,9.75,499,"2014","6"
3,1,1300,5880,1,"0","0","3","7",1300,0,1968,0,"98052",1300,7.7,333.8,"2015","4"
4,2,2650,18903,2,"0","0","3","11",2650,0,1994,0,"98075",3270,18.843,745,"2014","9"
3,2,1750,10870,1,"0","0","5","7",1750,0,1968,0,"98056",1230,10.868,380,"2014","7"
3,3,1440,1350,3.5,"0","2","3","8",1440,0,2005,0,"98103",1440,1.35,435,"2014","8"
3,3,1700,3264,1,"0","0","3","7",1060,640,1919,0,"98115",1880,4.08,520,"2015","1"
4,2,3920,41206,2,"0","0","4","10",3920,0,1988,0,"98072",3780,36.562,965,"2015","4"
3,2,1470,16728,1,"0","0","4","7",1350,120,1959,0,"98168",1540,9,270,"2014","8"
5,3,2520,4643,1.5,"0","0","4","8",2120,400,1916,0,"98112",2100,4.564,1100,"2015","3"
3,2,2140,13286,1,"0","0","4","8",1220,920,1964,0,"98006",2250,13.286,577.5,"2014","10"
3,2,1550,5000,1,"0","0","3","7",1250,300,1911,2011,"98107",1110,5,650,"2014","7"
4,2,3180,10319,2,"0","0","4","11",3180,0,1986,0,"98040",3130,12.12,1230,"2014","12"
5,4,6510,16471,2,"0","3","4","11",3250,3260,1980,0,"98040",4480,16.471,1900,"2014","9"
2,2,1440,3720,1.5,"0","0","3","7",1440,0,1983,0,"98115",1490,4.308,475,"2014","7"
3,1,1150,10132,1,"0","0","4","7",1150,0,1970,0,"98023",1180,8.713,200,"2015","3"
4,2,2320,11717,2,"0","0","3","8",2320,0,1997,0,"98045",2320,9.714,397,"2014","6"
3,2,1230,8450,1,"0","0","3","7",1230,0,1989,0,"98155",2110,8.536,383.6,"2015","2"
4,2,2060,5742,2,"0","0","3","7",2060,0,1999,0,"98030",1610,7.298,275,"2014","7"
3,2,2783,11177,2,"0","0","3","8",2783,0,1910,1999,"98126",1730,8.018,840,"2014","7"
4,2,2140,7350,2,"0","0","3","8",2140,0,1985,0,"98058",2120,8.395,365,"2014","9"
3,3,1420,955,2,"0","0","3","8",1160,260,2004,0,"98029",1420,0.955,362,"2014","9"
3,2,2090,6258,1,"0","0","3","7",1390,700,1956,0,"98108",1790,5.793,350,"2014","11"
2,2,1320,13052,1.5,"0","0","3","7",1320,0,1980,0,"98014",1320,13.052,200,"2014","11"
4,2,2300,8100,1,"0","0","4","8",1360,940,1979,0,"98023",1910,7.63,299,"2015","5"
4,2,3050,82764,1,"0","0","3","8",1650,1400,1966,0,"98056",2930,10.074,555,"2014","10"
3,2,2960,8330,1,"0","3","4","10",2260,700,1953,0,"98177",2960,8.84,1330,"2015","2"
5,3,2520,16100,1,"0","3","4","8",1570,950,1960,0,"98040",2760,16.988,896,"2014","6"
2,2,1740,7290,1,"0","0","3","8",1280,460,1950,0,"98199",1820,6.174,550,"2014","12"
2,1,1300,6617,1,"0","0","3","7",1300,0,1986,0,"98125",1820,7.8,324.5,"2015","5"
3,1,1170,7350,1,"0","0","4","7",1170,0,1960,0,"98008",1170,7.35,312.5,"2015","1"
4,3,1946,17786,2,"0","1","4","7",1946,0,1990,0,"98070",1460,16.661,485,"2015","4"
2,1,1250,5413,1,"0","0","4","7",1250,0,1923,0,"98115",1250,5.413,511,"2014","10"
2,2,1230,1561,2,"0","0","3","7",1230,0,1983,0,"98042",1660,2.243,139.5,"2015","3"
4,2,2180,7203,2,"0","0","4","8",2180,0,1989,0,"98059",2350,7.334,464,"2014","6"
3,2,1740,8800,1,"0","0","3","7",1140,600,1978,0,"98023",1690,7.92,255,"2015","4"
4,2,3830,4644,2,"0","0","3","8",2900,930,2004,0,"98065",3400,6.163,680,"2015","4"
3,2,2250,14274,1,"0","0","4","8",1500,750,1964,0,"98040",2820,13.813,624.8,"2014","7"
3,3,2590,223027,2,"0","0","3","9",2590,0,1983,0,"98074",3410,212.137,920,"2014","11"
3,2,2090,6000,1.5,"0","0","4","9",2090,0,1928,0,"98105",2730,6,1370,"2014","5"
3,2,2400,10275,1,"0","0","4","8",1540,860,1964,0,"98052",2380,10.125,510,"2014","12"
4,2,2260,7200,2,"0","0","4","7",2260,0,1984,0,"98031",1720,7.2,289.7,"2014","6"
4,2,2910,6250,2,"0","0","3","8",2910,0,1999,0,"98065",2550,6.25,585,"2015","4"
5,3,3640,6930,2,"0","0","3","8",3640,0,2004,0,"98038",3740,7.182,555,"2014","6"
4,3,3770,24897,2,"0","2","4","8",2550,1220,1964,0,"98075",2640,11.502,940,"2015","3"
3,2,1600,7350,1,"0","0","4","7",1600,0,1979,0,"98052",1600,7.2,460,"2014","9"
3,2,2110,7434,2,"0","0","4","7",2110,0,1978,0,"98031",2100,7.749,319,"2014","11"
3,2,1720,1916,2,"0","0","3","7",1720,0,2005,0,"98059",1760,1.916,280,"2014","5"
3,1,1100,7470,1,"0","0","4","5",1100,0,1917,0,"98065",1280,7.055,250,"2014","11"
4,2,2620,8312,2,"0","0","3","9",2620,0,1990,0,"98074",2260,8.515,750,"2015","1"
5,2,3090,23265,1,"0","0","3","8",2990,100,1957,0,"98011",2560,18.773,458,"2014","5"
3,2,1890,4808,2,"0","0","3","8",1890,0,2000,0,"98065",2460,5.348,465,"2015","4"
3,2,1850,2797,1,"0","0","3","8",1150,700,1977,0,"98103",1450,4.599,580,"2015","4"
4,2,3100,36562,2,"0","0","3","10",3100,0,1994,0,"98077",3080,39.351,700,"2014","8"
4,2,2506,7206,2,"0","0","3","8",2506,0,2007,0,"98023",2441,7.22,350,"2014","11"
4,1,1700,7689,1,"0","0","3","7",1080,620,1977,0,"98052",1700,7.333,456,"2014","9"
3,2,1550,18958,1.5,"0","0","3","7",1550,0,1983,0,"98198",1840,12.826,290,"2015","2"
4,3,2200,16288,1,"0","0","3","7",1290,910,1980,0,"98059",2650,6.62,475,"2014","7"
3,2,1890,3629,2,"0","0","3","7",1890,0,2005,0,"98038",1980,4,285,"2014","9"
3,1,1140,6400,1,"0","0","3","7",1140,0,1962,0,"98168",1340,6.65,309,"2015","2"
4,2,3740,32417,2,"0","0","3","9",3740,0,2000,0,"98053",3180,32.417,860,"2014","5"
3,2,1940,6500,1,"0","0","3","8",1440,500,1979,0,"98042",1880,8.991,219,"2015","2"
3,2,2130,7199,2,"0","0","3","8",2130,0,1990,0,"98074",1890,7.546,546.5,"2014","10"
2,1,1470,5566,1,"0","0","4","7",770,700,1919,0,"98118",1410,5.808,338,"2015","2"
2,1,1070,8130,1,"0","0","3","7",1070,0,1942,0,"98117",1360,7.653,505,"2015","3"
4,2,1680,15084,1,"0","0","4","7",840,840,1979,0,"98014",1800,15.092,340,"2014","10"
3,2,2730,10675,2,"0","0","3","9",2730,0,1990,0,"98074",2770,10.57,678,"2014","8"
3,2,1890,10292,1,"0","0","4","8",1890,0,1969,0,"98040",2630,10.625,800,"2014","12"
1,1,1080,3230,1,"0","0","3","6",1080,0,1963,0,"98002",1210,5.76,112,"2014","7"
3,2,1440,16819,1.5,"0","0","4","6",1440,0,1925,0,"98023",1560,12.376,252,"2015","3"
4,3,2540,7210,1,"0","0","4","7",1600,940,1979,0,"98058",1820,7.766,335,"2014","6"
3,2,2300,13418,1,"0","0","3","8",1430,870,1955,0,"98004",2140,9.38,610,"2014","7"
3,2,1690,6790,1,"0","0","3","7",1360,330,1979,0,"98023",1740,6.79,245,"2014","10"
3,2,1800,16026,1,"0","0","3","8",1390,410,1972,0,"98008",2210,13.959,493.5,"2015","2"
4,2,1770,8505,2,"0","0","3","8",1770,0,1986,0,"98052",1880,8.939,596.5,"2015","1"
3,2,1190,4072,1.5,"0","0","5","6",1190,0,1907,0,"98118",1680,5.85,245,"2014","7"
3,2,1320,7200,1,"0","0","4","7",1320,0,1977,0,"98028",1750,7.26,333.5,"2014","10"
3,1,1290,8974,1,"0","0","5","7",1290,0,1976,0,"98072",1540,7.5,373,"2014","11"
4,2,3000,5639,2,"0","0","3","8",3000,0,2008,0,"98052",3000,4.587,759.9,"2014","7"
3,2,1358,1204,3,"0","0","3","7",1358,0,2007,0,"98133",1358,1.196,317,"2014","8"
3,2,1220,4080,1.5,"0","0","5","7",1220,0,1914,0,"98144",1320,4.08,670,"2015","5"
2,2,2720,26761,2,"1","4","3","7",2720,0,1990,0,"98166",1870,12.396,985,"2014","11"
3,2,1060,6954,1,"0","0","4","6",1060,0,1983,0,"98106",1560,6.372,310,"2015","4"
4,2,3020,13122,2,"0","0","3","9",2540,480,1997,0,"98052",3020,10.873,750,"2014","10"
3,2,1640,3440,2,"0","0","3","7",1640,0,1987,0,"98052",1070,3.549,408,"2014","7"
5,4,3870,8225,2,"0","0","3","10",3870,0,1998,0,"98074",3600,9.361,900,"2014","6"
4,2,2860,15054,1,"0","0","3","8",1460,1400,1957,0,"98155",1730,18.525,460,"2015","1"
4,2,1740,6000,1,"0","0","4","7",1740,0,1952,0,"98178",1190,6,339,"2015","3"
3,2,1140,6000,1,"0","0","3","7",1140,0,1909,0,"98109",1260,4,660,"2015","4"
4,3,3290,10783,2,"0","0","3","9",3290,0,1990,0,"98031",2810,10.783,449.9,"2015","4"
3,1,1210,6000,1,"0","0","3","7",1210,0,1930,0,"98178",1210,6,235,"2014","8"
5,2,3320,13138,1,"0","2","4","9",1900,1420,1964,0,"98028",2820,13.138,769,"2015","1"
2,2,1350,3900,1,"0","0","3","8",1350,0,2003,0,"98053",1440,3.9,428,"2014","5"
3,2,1990,7340,2,"0","0","3","8",1990,0,1984,0,"98072",2180,11.223,445,"2014","5"
4,2,2060,6958,1,"0","0","3","7",1220,840,1974,0,"98034",1760,7.35,462,"2015","3"
3,1,1460,6198,1.5,"0","0","4","7",1460,0,1916,0,"98107",2280,5.16,775,"2015","5"
4,2,2250,10108,1,"0","0","4","8",2250,0,1967,0,"98008",2050,9.75,605,"2014","12"
2,1,950,15996,1,"0","0","4","7",950,0,1946,1995,"98045",950,25.51,193.5,"2014","10"
4,2,3140,8060,2,"0","0","3","9",3140,0,1991,0,"98023",3000,8.06,389.9,"2014","5"
4,4,3560,6098,2,"0","0","3","10",3560,0,2006,0,"98075",3660,6.846,790,"2014","7"
2,1,1410,5000,1,"0","2","4","7",940,470,1918,0,"98126",1450,5,442,"2015","1"
4,2,2770,13500,2,"0","0","3","8",2770,0,1974,0,"98040",2300,13.5,890,"2014","6"
3,1,1864,6978,1,"0","0","4","7",1864,0,1958,0,"98002",990,8,235,"2015","3"
4,2,1930,6720,1,"0","2","3","8",1130,800,1959,0,"98115",1850,6.38,495,"2014","12"
4,2,3870,50965,2,"0","0","3","10",3870,0,2007,0,"98010",2170,65.843,600,"2015","1"
3,2,2020,5500,1.5,"0","3","3","10",1790,230,1937,0,"98199",2580,5.5,1400,"2014","6"
3,2,1300,8400,1,"0","0","4","7",1300,0,1967,0,"98198",1300,7.5,251,"2014","8"
4,2,3410,57063,2,"0","0","4","8",2410,1000,1978,0,"98059",2870,145.49,471,"2015","3"
4,2,2370,41338,2,"0","0","3","8",2370,0,1995,0,"98077",2340,46.661,597,"2015","3"
5,4,2770,9305,2,"0","0","3","9",2770,0,1985,0,"98006",2520,9.773,804,"2014","9"
3,2,1250,17493,1,"0","0","3","7",1250,0,1972,0,"98155",2180,19.553,357,"2014","10"
3,2,1690,1689,2,"0","0","3","8",1150,540,2014,0,"98029",1540,1.689,420,"2014","8"
4,2,3040,35201,2,"0","0","4","10",3040,0,1987,0,"98027",2990,35.416,725,"2014","11"
3,2,2710,5733,2,"0","0","3","7",2710,0,2003,0,"98092",2720,5.733,275,"2015","2"
3,2,1190,13630,1,"0","0","3","7",1190,0,1984,0,"98045",1630,14.405,445,"2014","9"
3,2,2300,27566,2,"0","0","3","9",2300,0,1995,0,"98019",2480,16.65,510,"2014","9"
4,1,1360,13372,1,"0","0","3","7",1360,0,1955,0,"98028",1540,10.283,330,"2014","5"
3,1,1500,5605,1,"0","0","5","6",750,750,1942,0,"98106",1050,9.1,270,"2014","8"
4,2,1610,4770,1,"0","0","4","7",1230,380,1941,0,"98126",1180,6.12,495,"2015","4"
4,2,1420,10300,2,"0","0","3","7",1420,0,1950,2001,"98002",1420,10.3,225,"2015","3"
3,2,1750,5400,1,"0","0","4","7",1050,700,1952,0,"98115",1750,5.4,716.5,"2015","5"
3,2,1510,6095,2,"0","0","4","7",1510,0,1991,0,"98038",1520,6,260,"2014","10"
4,2,2330,9928,2,"0","0","3","8",2330,0,1998,0,"98045",2430,8.175,471,"2014","6"
5,4,2690,4800,2,"0","2","3","8",1930,760,1919,1984,"98118",2080,4.9,690,"2015","2"
5,2,1700,7200,1.5,"0","0","3","7",1700,0,1937,0,"98011",1460,7.194,548,"2015","4"
3,1,1020,5410,1,"0","0","4","7",880,140,1928,0,"98115",1580,5.376,505,"2014","7"
3,1,1160,11799,1,"0","0","3","7",1160,0,1966,0,"98034",1220,10.5,325,"2014","12"
4,2,2450,34092,2,"0","0","4","8",2450,0,1980,0,"98075",2410,35.378,682,"2014","11"
3,2,2010,10760,2,"0","0","3","8",2010,0,1985,0,"98052",2240,9.357,605,"2014","6"
2,2,1370,4495,1,"0","0","4","8",1370,0,1975,0,"98198",1370,4.686,276.2,"2015","5"
3,1,1370,4040,1.5,"0","0","3","7",1370,0,1906,0,"98103",1220,3.03,530,"2014","7"
3,3,1990,9600,1,"0","0","3","7",1440,550,1988,0,"98003",1670,9.6,245,"2014","9"
4,2,2790,45902,2,"0","0","3","9",2790,0,1987,0,"98077",2890,42.421,655,"2014","6"
2,1,780,6727,1,"0","0","3","6",780,0,1939,0,"98168",1860,10.124,221.9,"2014","10"
4,2,2240,4508,1,"0","2","4","8",1340,900,1926,0,"98178",1930,5.25,466,"2015","4"
3,2,2210,6387,1,"0","0","3","8",2210,0,2003,0,"98003",2570,6.497,383.1,"2015","2"
4,1,1390,4240,1,"0","0","3","7",1050,340,1924,0,"98103",1810,4.24,657.1,"2014","5"
3,2,1800,43995,2,"0","0","3","8",1800,0,1988,0,"98077",2290,51.4,539,"2015","3"
6,3,3320,15600,1,"0","0","4","8",1660,1660,1977,0,"98092",2330,15.36,400,"2014","9"
4,2,1960,11600,1,"0","0","5","6",980,980,1931,0,"98002",1160,7.685,215,"2014","6"
2,1,850,2850,1,"0","0","4","7",850,0,1927,0,"98115",1450,4.015,489,"2014","11"
4,2,2980,12764,2,"0","0","3","10",2980,0,1994,0,"98075",3080,9.81,649,"2014","11"
4,2,1980,10800,1,"0","0","4","8",1320,660,1953,0,"98005",2310,10.8,700,"2015","5"
2,1,790,8424,1,"0","0","4","6",790,0,1953,0,"98133",1470,8.424,268.5,"2014","5"
3,2,1800,5001,2,"0","0","3","7",1800,0,1996,0,"98034",2106,5.618,515,"2014","6"
4,2,2260,10800,1,"0","0","3","9",2260,0,1978,0,"98007",2650,9.9,685,"2015","2"
2,2,800,2142,2,"0","0","3","7",800,0,2006,0,"98144",1320,2.742,305,"2014","10"
4,2,2490,4600,1.5,"0","2","3","8",2090,400,1926,0,"98105",2910,5,950,"2015","1"
4,2,1610,4568,2,"0","0","3","7",1610,0,2006,0,"98001",1834,4.604,292.5,"2015","3"
4,2,1850,7730,1,"0","0","5","7",1100,750,1956,0,"98133",2260,8.581,270,"2014","8"
4,2,1850,7730,1,"0","0","5","7",1100,750,1956,0,"98133",2260,8.581,450,"2014","12"
4,1,1920,6480,1.5,"0","0","3","7",1920,0,1920,0,"98117",1600,6.47,535,"2014","10"
3,2,1740,3082,2,"0","0","3","8",1740,0,2000,0,"98029",1910,3.075,550,"2015","3"
3,2,1430,2003,2,"0","0","3","8",980,450,1996,0,"98144",2210,4,457.5,"2014","6"
3,2,1420,8580,1,"0","0","3","6",1420,0,1962,0,"98023",1200,8.58,136.5,"2014","5"
3,2,1420,8580,1,"0","0","3","6",1420,0,1962,0,"98023",1200,8.58,224.1,"2014","10"
3,2,1560,10608,2,"0","0","3","7",1560,0,1994,0,"98042",1360,10.608,254,"2014","9"
4,2,2030,13500,1,"0","0","3","7",1230,800,1963,0,"98059",1830,13.8,335,"2014","6"
5,2,3280,6553,2,"0","0","3","9",3280,0,2012,0,"98045",3360,7.242,595,"2015","4"
3,2,1360,18123,1,"0","0","3","8",1360,0,1983,0,"98045",1570,16.817,350,"2014","8"
3,1,1180,9832,1,"0","0","3","7",1180,0,1970,0,"98042",1220,9.894,169.9,"2014","9"
3,2,1940,10800,1,"0","0","3","8",1340,600,1979,0,"98077",2080,9.6,432.5,"2014","10"
2,2,1300,4000,2,"0","0","3","7",1300,0,1948,0,"98105",1350,4.013,440,"2014","5"
3,2,1650,3788,2,"0","0","3","7",1650,0,1985,0,"98031",1510,3.994,233.7,"2014","9"
3,2,1140,3292,2,"0","0","3","7",1140,0,1988,0,"98029",1150,3.592,310,"2014","11"
3,2,2540,6762,2,"0","0","3","10",2540,0,1998,0,"98007",2870,6.631,735,"2015","4"
4,3,3440,8150,2,"0","0","3","10",3440,0,2014,0,"98056",2560,8.315,730,"2014","12"
3,2,1800,9000,1,"0","0","3","7",1200,600,1961,0,"98178",980,6,257,"2014","10"
2,2,1260,1240,3,"0","0","3","8",1260,0,2004,0,"98103",1330,1.3,485,"2014","5"
4,2,2370,6000,1,"0","2","3","8",1440,930,1959,0,"98177",3280,8.843,899,"2014","6"
3,1,1520,8055,1.5,"0","0","3","7",1520,0,1952,0,"98125",1560,8.16,279,"2014","11"
4,2,1750,7245,1,"0","0","4","7",1050,700,1974,0,"98092",1640,7.245,225,"2014","12"
3,2,2680,4775,2,"0","2","5","8",1880,800,1913,0,"98109",2280,5.947,1360,"2014","6"
3,2,1590,4242,2,"0","0","3","7",1590,0,2000,0,"98065",1590,3.702,355,"2014","8"
4,2,1560,8700,1,"0","0","4","7",1560,0,1967,0,"98034",2080,8,382.5,"2014","5"
3,2,2000,9669,2,"0","0","4","8",2000,0,1992,0,"98022",1930,9.202,324.4,"2014","11"
3,2,2380,10450,1.5,"0","0","3","8",2380,0,1966,0,"98023",2320,8.5,315,"2015","3"
2,1,2230,11472,2,"0","0","3","7",2230,0,1951,0,"98133",1870,8.649,426,"2014","7"
5,2,2820,6305,2,"0","0","3","8",2820,0,2003,0,"98003",2610,6.306,395,"2015","4"
3,1,1570,9650,1.5,"0","0","5","5",1570,0,1922,0,"98010",1330,9.65,212.6,"2014","11"
3,3,1845,5100,2,"0","2","5","8",1845,0,1947,0,"98056",2100,7.65,510,"2014","10"
2,1,830,9000,1,"0","0","3","6",830,0,1939,0,"98032",1160,7.68,85,"2014","9"
2,1,830,9000,1,"0","0","3","6",830,0,1939,0,"98032",1160,7.68,235,"2014","12"
4,2,2030,5754,2,"0","0","3","8",2030,0,2001,0,"98042",2030,5.784,295,"2015","4"
3,2,1430,2200,1.5,"0","0","4","7",1430,0,1910,0,"98103",1740,4.275,720,"2014","8"
3,1,1510,6083,1,"0","0","4","6",860,650,1940,0,"98115",1510,5.712,313.9,"2014","5"
3,1,1510,6083,1,"0","0","4","6",860,650,1940,0,"98115",1510,5.712,415,"2014","10"
3,2,1610,12247,1,"0","0","3","8",1610,0,1981,0,"98058",2010,9.271,305,"2014","5"
3,2,1600,4128,1.5,"0","0","3","8",1250,350,1906,0,"98122",1540,3.976,625,"2014","10"
